title,price,post_url,odometer,VIN,title status,transmission,auto_descr_short,drive,type,cylinders,idx
2019 MERCEDES BENZ GLC 300 4MATIC COUPE |DISTRONIC|360CAM|NIGHTPKG,"56,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-mercedes-benz-glc-300/7495691267.html,69200,,clean,automatic,2019 MERCEDES BENZ GLC300 COUPE,4wd,coupe,4 cylinders,374
2016 VOLKSWAGEN GOLF R AWD |ADAPTIVCRUZ|NAV|CAMERA|BLINDSPT,"38,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2016-volkswagen-golf-awd/7493916804.html,63500,,clean,automatic,2016 volkswagen golf r,4wd,hatchback,4 cylinders,375
2008 PORSCHE 911 CARRERA S Sport Chrono Package Plus |AEROKIT|NAV|ROOF,"111,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2008-porsche-911-carrera/7492791316.html,78400,,clean,manual,2008 porsche 911 carrera 4 aerokit,rwd,coupe,6 cylinders,376
2015 NISSAN GT-R AWD PREMIUM PKG 545HP |NAV|CAMERA|CARBONTRIM|39KM,"119,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2015-nissan-gt-awd-premium/7492786392.html,39500,,clean,automatic,2015 nissan gt-r premium,4wd,coupe,6 cylinders,377
2018 MERCEDES BENZ AMG C 63 S CONVERTIBLE |NAV|360CAM|DISTRONICPLUS,"81,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2018-mercedes-benz-amg-63/7490892819.html,65000,,clean,automatic,2018 MERCEDES BENZ C 63 S AMG,rwd,convertible,8 cylinders,378
2020 LAND ROVER RANGE ROVER SPORT TD6 DIESEL 4X4 |7PASS|NAV|CAM|PANO,"89,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2020-land-rover-range-rover/7492925765.html,44200,,clean,automatic,2020 LAND ROVER RANGE ROVER SPORT TD6,4wd,SUV,6 cylinders,379
2020 MERCEDES BENZ GLE 53 AMG 4MATIC |7PASS|NAV|360CAM|CARBONTRIM|WARR,"102,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2020-mercedes-benz-gle-53/7498802911.html,45000,,clean,automatic,2020 mercedes benz gle53 amg,4wd,SUV,6 cylinders,380
2019 CHEVROLET CAMARO 3LT V6 335HP |NAV|HUD|BLINDSPT|ROOF|CARPLY,"47,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-chevrolet-camaro-3lt/7493917113.html,34000,,clean,automatic,2019 CHEVROLET CAMAROV6 3LT,rwd,coupe,6 cylinders,381
2017 CHEVROLET CORVETTE GRAND SPORT 3LT CONVERTIBLE |NAV|360CAM|HUD,"97,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2017-chevrolet-corvette/7490635712.html,8500,,clean,automatic,2017 chevrolet corvette grand sport,rwd,convertible,8 cylinders,382
2017 MERCEDES BENZ GLE 43 AMG COUPE |DISTRONIC|NAV|360CAM|BLINDSPT,"71,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2017-mercedes-benz-gle-43/7494792560.html,71000,,clean,automatic,2017 mercedes benz gle43 coupe,4wd,coupe,6 cylinders,383
2017 CHEVROLET CORVETTE Z06 3LZ Z07 PKG MANUAL 650HP |NAV|360CAM|HUD,"129,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2017-chevrolet-corvette-z06/7490618919.html,4800,,clean,manual,2017 CHEVROLET CORVETTE Z06 Z07,rwd,coupe,8 cylinders,384
2020 BMW M2 CS 444HP 6 SPEED MANUAL |CARBONROOF|NAV|CAM|CARPLAY,"137,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2020-bmw-m2-cs-444hp-speed/7493917739.html,2600,,clean,manual,2020 BMW M2 CS,rwd,coupe,6 cylinders,385
2017 MERCEDES BENZ CLS 550 4MATIC AMG PKG 402HP |DISTRONIC|NAV|360CAM,"69,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2017-mercedes-benz-cls-550/7490780074.html,39700,,clean,automatic,2017 MERCEDES BENZ CLS 550 4MATIC,4wd,sedan,8 cylinders,386
2011 CHEVROLET CORVETTE Z06 w/1SB CARBON LIMITED EDITION |MANUAL|HUD,"127,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2011-chevrolet-corvette-z06/7490056509.html,11800,,clean,manual,2011 CHEVROLET CORVETTE Z06,rwd,coupe,8 cylinders,387
2017 AUDI RS 7 4.0T PERFORMANCE CARBON 605HP |ADAPTIVCRUZ|HUD|360CAM,"99,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2017-audi-rs-40t/7492926072.html,45500,,clean,automatic,2017 audi rs7 4.0t quattro prestige,4wd,sedan,8 cylinders,388
2006 CHEVROLET CORVETTE Z06 LS7 7.0L 505HP MANUAL |NAV|HUD|BOSESOUND,"55,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2006-chevrolet-corvette-z06/7494794180.html,72000,,clean,manual,2006 chevrolet corvette z06,rwd,coupe,8 cylinders,389
2019 JAGUAR F-PACE R-SPORT 30t AWD |ADAPTIVCRUZ|NAV|CAM|PANO|REDINT,"59,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-jaguar-pace-sport-30t/7501739316.html,65800,,clean,automatic,2019 jaguar f-pace r-sport 30t awd,4wd,SUV,6 cylinders,390
"2019 LAND ROVER RANGE ROVER V8 SUPERCHARGED LWB |NAV|DVD|PANO|22""ALLOY","127,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-land-rover-range-rover/7495892228.html,75000,,clean,automatic,2019 land rover range rover sc,4wd,SUV,8 cylinders,391
2021 CHEVROLET CORVETTE CONVERTIBLE Z51 PKG |VOSSEN|CARPLYNAV|CAM,"144,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2021-chevrolet-corvette/7495892360.html,6450,,clean,automatic,2021 chevrolet corvette convertible,rwd,convertible,8 cylinders,392
2018 VOLVO XC90 AWD T5 MOMENTUM |NAV|PANO|360CAM|7PASS|BLINDSPT,"44,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2018-volvo-xc90-awd-t5/7496789139.html,79500,,clean,automatic,2018 VOLVO XC90 T5 AWD,4wd,SUV,4 cylinders,393
2017 LAND ROVER RANGE ROVER SPORT V8 SC SVR 550HP |PANO|HUD|CARBONINT,"97,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2017-land-rover-range-rover/7492927173.html,65500,,clean,automatic,2017 land rover sport svr,4wd,SUV,8 cylinders,394
2021 DODGE CHALLENGER SRT HELLCAT SUPER STOCK WIDEBODY 807HP |NAV|CAM,"167,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2021-dodge-challenger-srt/7490894045.html,2000,,clean,automatic,2021 dodge challenger srt hellcat,rwd,coupe,8 cylinders,395
2019 BMW X5 xDrive40i M-SPORT |NAV|HUD|360CAMERA|PANO|CARPLY|29KM,"74,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-bmw-x5-xdrive40i-sport/7490894859.html,29000,,clean,automatic,2019 bmw x5 xdrive40i m-sport,4wd,SUV,6 cylinders,396
2019 AUDI A5 Sportback TFSI PREMIUM PLUS S-LINE |NAV|CAM|CARPLY|WARR,"47,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-audi-a5-sportback-tfsi/7495896800.html,59500,,clean,automatic,2019 audi a5 premium plus,4wd,sedan,4 cylinders,397
2018 FORD F-150 RAPTOR 4WD SuperCrew 5.5' Box |NAV|360CAM|PANO|CARBON,"79,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2018-ford-150-raptor-4wd/7495896967.html,58000,,clean,automatic,2018 ford f150 raptor 4x4,4wd,pickup,6 cylinders,398
"2022 RAM 1500 SPORT NIGHT EDITION CREW CAB 4X4 |NAV|CAMERA|12""DISPLAY","65,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2022-ram-1500-sport-night/7490057522.html,7000,,clean,automatic,2022 ram 1500 sport 4X4 crew cab,4wd,pickup,8 cylinders,399
2014 PORSCHE 911 TURBO S PDK 560HP |ADAPTIVCRUZ|CARBONCERAMIC|WARR,"169,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2014-porsche-911-turbo-pdk/7497845366.html,78400,,clean,automatic,2014 porsche 911 turbo s,4wd,coupe,6 cylinders,400
2019 BMW M550i xDrive M PERFORMANCE EDITION |ADAPTIVECRUZ|HUD|456HP,"69,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-bmw-m550i-xdrive/7490895688.html,44500,,clean,automatic,2019 BMW M550i xDrive,4wd,sedan,8 cylinders,401
2021 BMW M4 COMPETITION 503HP |CARBONROOF|NAV|HUD|360CAM|BLINDSPT,"114,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2021-bmw-m4-competition/7492927467.html,18000,,clean,automatic,2021 BMW M4 COMPETITION,4wd,coupe,6 cylinders,402
2021 CHEVROLET CORVETTE STINGRAY Z51 PKG 2LT 495HP |NAV|CAM|HUD|CARPLY,"139,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2021-chevrolet-corvette/7493918947.html,1500,,clean,automatic,2021 chevrolet corvette z51,rwd,coupe,8 cylinders,403
2019 INFINITI QX80 4WD LIMITED |ADAPTIVCRUZ|DUALDVD|NAV|360CAM|7PASS,"69,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-infiniti-qx80-4wd/7490057405.html,58000,,clean,automatic,2019 INFINITI QX80 LIMITED 4WD,4wd,SUV,8 cylinders,404
2019 AUDI Q8 PROGRESSIV S-LINE BLACK OPTICS PKG |NAV|360CAM|PANO,"79,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-audi-q8-progressiv/7490896225.html,49000,,clean,automatic,2019 AUDI Q8 PROGRESSIV S-LINE,4wd,SUV,6 cylinders,405
Great Deal,"4,200",https://toronto.craigslist.org/drh/cto/d/uxbridge-great-deal/7502654383.html,208000,,clean,automatic,2010 nissan sentra 2.0,fwd,sedan,4 cylinders,406
2015 AUDI A3 - 4 DOOR LEATHER - SAFETIED & CERTIFIED - GOOD ON GAS,"19,900",https://toronto.craigslist.org/tor/cto/d/toronto-2015-audi-a3-door-leather/7502658073.html,93000,,clean,automatic,2015 AUDI A3,fwd,sedan,4 cylinders,407
2012 E350 AMG,"27,800",https://toronto.craigslist.org/tor/cto/d/scarborough-2012-e350-amg/7502729670.html,134000,,clean,automatic,2012 2012 E350 AMG,rwd,convertible,6 cylinders,408
2019 honda sport,"21,000",https://toronto.craigslist.org/mss/cto/d/mississauga-2019-honda-sport/7502735179.html,40000,2HGFC2F85KH032999,clean,automatic,2019 honda civic,fwd,sedan,4 cylinders,409
2019 TESLA MODEL 3 LONG RANGE AWD DUALMOTOR FSD |ACCBOOST|PANO,"75,777",https://toronto.craigslist.org/tor/ctd/d/scarborough-2019-tesla-model-long-range/7502744644.html,51500,,clean,automatic,2019 tesla model 3 long range awd,4wd,sedan,,410
2006 Honda Civic EX Auto,"1,600",https://toronto.craigslist.org/tor/cto/d/west-toronto-2006-honda-civic-ex-auto/7502753392.html,139485,,clean,automatic,2006 honda civic,,,4 cylinders,411
Lexus ES 350 for sale! Low kms !!,"16,490",https://toronto.craigslist.org/mss/cto/d/mississauga-lexus-es-350-for-sale-low/7499132187.html,131000,,clean,automatic,2011 lexus es 350,fwd,sedan,,412
1988 Bentley 8,"19,950",https://toronto.craigslist.org/tor/cto/d/etobicoke-1988-bentley/7502801173.html,65636,,clean,automatic,1988 Bentley 8,rwd,sedan,8 cylinders,413
BMW 2014 228i LOW KM,"22,000",https://toronto.craigslist.org/tor/cto/d/toronto-bmw-low-km/7501041302.html,98000,WBA1F5C57EV256005,clean,automatic,2014 bmw 228i,rwd,coupe,,414
